mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,wilc_Cold_,resp_binCold_,sign_binCold_,sign_Cold_,latCold_,resp_Cold_,DV_exact,wilc_Hot_,resp_binHot_,sign_binHot_,sign_Hot_,latHot_,resp_Hot_,wilc_Room_,resp_binRoom_,sign_binRoom_,latRoom_,resp_Room_,sign_Room_,Neuron,Overall SVM Score,95% shuffle,flag_Temp,Anova,T3_0,T3_1,T3_2
CB278,F,121521,tetrodes,temp,41,2.484016332,10.3704375,True,0.024266054,0.000449189,1,none,-1.25974026,0.6,-0.120320856,waveforms_41.npy,"[2.008880362236027e-05, 5.863120820203291e-06, 0.3132974060112358, 0.06988316087224426]","[1, 1, 0, 0]","[1, 1]",1,49.0,1,,"[0.05088049783684695, 0.0011312017890642743, 0.65725516871927, 0.42360715891220413]","[0, 1, 0, 0]",[1],1,214.0,1,"[1.4676627674383099e-05, 7.723828796934293e-05, 0.6132352810695294, 0.4723871722260653]","[1, 1, 0, 0]","[1, 1]",65.0,1,1,8.0,0.536,0.43712,True,1.0,0.7941176470588235,0.6896284829721362,1.0
CB278,F,121521,tetrodes,temp,43,23.1714254,6.278038462,True,0.030675754,0.049410813,110,none,-25.12121212,0.125,-0.947154472,waveforms_43.npy,"[6.137593511341173e-06, 3.993511199951172e-06, 2.912756256023615e-05, 2.2873282432556152e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,27.0,1,,"[2.6702880859375e-05, 0.001171112060546875, 0.00042788332915807747, 0.00016659501901831127]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,174.0,1,"[1.043081283569336e-06, 4.5746564865112305e-06, 2.8312206268310547e-07, 4.917383193969727e-07]","[1, 1, 1, 1]","[1, 1, 1, -1]",26.0,1,1,9.0,0.436,0.41552,True,1.0,0.7002857142857143,1.0,0.7825185185185186
CB278,F,121521,tetrodes,temp,44,1.862338465,11.28043103,True,0.0,0.0,0,none,-3.012199198,0.75,-0.212962963,waveforms_44.npy,"[0.08230690488127776, 0.721731653976142, 0.008892470883633012, 0.031504304201079636]",[],"[0, 0, 0, 0]",0,,0,,"[0.03542386078198468, 0.004374760902589797, 0.07158438008769828, 0.08243066487209878]",[],"[0, 0, 0, 0]",0,,0,"[0.1495783895078616, 0.6210316756407899, 0.08458017913677686, 0.20955529073896295]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,3,0.574384455,9.810909091,True,0.407250104,0.000403077,1,none,-5.815524194,0.85,-0.282142857,waveforms_3.npy,"[0.47515534526831793, 0.19068945130388326, 0.3164452966914416, 0.47515534526831793]",[],"[0, 0, 0, 0]",0,,0,,"[0.5113506351251693, 0.19639715219619236, 0.32310126188640875, 0.32310126188640875]",[],"[0, 0, 0, 0]",0,,0,"[0.311752251671504, 0.7139755923070695, 0.49719560066242474, 0.311752251671504]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,4,23.51751649,41.96207576,True,0.019677443,0.032649222,81,none,-16.34969636,0.225,-0.320978682,waveforms_4.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,85.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,69.0,1,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",96.0,1,1,1.0,0.637931034,0.400551724,True,1.0,1.0,0.7116219667943806,0.8962962962962963
CB278,F,121721,tetrodes,temp,7,3.03154069,3.96606,True,0.014619744,0.000403077,1,none,-0.978838808,0.65,-0.213793103,waveforms_7.npy,"[0.015090139859485551, 0.003829500704162391, 0.005138387508591192, 0.0006646560124003224]","[0, 0, 0, 1]",[-1],-1,755.0,1,,"[0.011814207838208671, 0.00699490981705538, 0.002442025311397132, 0.001098098585574903]","[0, 0, 1, 1]","[-1, -1]",-1,454.0,1,"[0.00785066726754836, 0.001015623659008412, 0.0010167973679583316, 0.002106594642155783]","[0, 1, 1, 1]","[1, -1, -1]",183.0,1,1,2.0,0.296551724,0.406965517,False,1.0,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,9,12.73440567,5.685071429,True,0.086995842,0.042323065,105,none,-1.130499959,0.65,-0.192066806,waveforms_9.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,104.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,87.0,1,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 1.4901161193847656e-08]","[1, 1, 1, 1]","[-1, -1, -1, -1]",89.0,1,-1,3.0,0.58,0.424896552,True,1.0,0.8834033613445379,1.0,0.9671743697478992
CB278,F,121721,tetrodes,temp,17,8.684692954,17.705625,True,0.0,0.0,0,none,-5.946074646,0.65,-0.205607477,waveforms_17.npy,"[0.16477207339586453, 0.11403369582002908, 0.0017193637861253773, 0.0029236048719504977]","[0, 0, 1, 0]",[1],1,71.0,1,,"[1.3759402948947256e-05, 3.820972280656166e-05, 0.0036676552603765126, 0.1721092708161912]","[1, 1, 0, 0]","[-1, -1]",-1,60.0,1,"[0.00033256961571991056, 0.0014759265916268588, 1.884707706419709e-05, 0.022286273118146547]","[1, 1, 1, 0]","[1, 1, -1]",122.0,1,1,4.0,0.53862069,0.403862069,True,0.0,0.8055555555555556,1.0,0.7096560846560847
CB278,F,121721,tetrodes,temp,24,14.23062679,6.836148649,True,0.043788739,0.026603069,66,none,-2.566254514,0.2,-0.252964427,waveforms_24.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,74.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,84.0,1,"[7.450580596923828e-09, 1.4901161193847656e-08, 7.450580596923828e-08, 4.923067853294148e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",97.0,1,1,5.0,0.517931034,0.414551724,True,1.0,0.8273809523809524,1.0,0.9583333333333334
CB278,F,121721,tetrodes,temp,28,1.958550221,8.649470588,True,0.0,0.0,0,none,-0.527972028,2.5,-0.045977011,waveforms_28.npy,"[0.014346273506023122, 0.8638493653812679, 0.16959209675736742, 0.0840894746182094]",[],"[0, 0, 0, 0]",0,,0,,"[0.24681179111794438, 0.7128707731215327, 3.422144725740278e-05, 5.5246055126190186e-06]","[0, 0, 1, 1]","[-1, -1]",-1,566.0,1,"[0.0015760608449737977, 0.3554022424299256, 0.0019238525700005188, 0.0037816784566079707]","[1, 0, 1, 0]","[1, 1]",222.0,1,1,6.0,0.735172414,0.415310345,True,1.0,0.5309123649459784,1.0,0.6353541416566627
CB278,F,121721,tetrodes,temp,29,1.490174967,7.558367647,True,0.18151532,0.00120923,3,none,-2.371490642,0.85,-0.212041885,waveforms_29.npy,"[0.76938091102959, 0.7172636442024809, 0.7172636442024809, 0.48665090434952407]",[],"[0, 0, 0, 0]",0,,0,,"[0.7013102078117179, 0.4958496191888412, 0.533756591441533, 0.5415176730385779]",[],"[0, 0, 0, 0]",0,,0,"[0.7172741913906812, 0.7172741913906812, 0.7172741913906812, 0.5692306087518794]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,30,19.05142544,3.536567568,True,0.029614308,0.032246145,80,none,-2.306821107,0.425,-0.355,waveforms_30.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 5.5176419514766785e-06, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, 1, -1]",-1,99.0,1,,"[1.1897038154018295e-05, 2.682500874955902e-06, 2.384185791015625e-06, 1.2998278386846175e-05]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,307.0,1,"[3.725290298461914e-08, 3.9289913553319565e-06, 8.025543496681823e-06, 5.219616476495205e-06]","[1, 1, 1, 1]","[-1, -1, 1, 1]",153.0,1,-1,8.0,0.455172414,0.429758621,True,1.0,0.9260504201680673,1.0,0.9869747899159663
CB278,F,121721,tetrodes,temp,32,2.737697695,14.57506522,True,0.0,0.0,0,none,-2.271390374,0.8,-0.146268657,waveforms_32.npy,"[0.006582512312133193, 0.052832698247607945, 0.0961720075114163, 0.013054640631160611]",[],"[0, 0, 0, 0]",0,,0,,"[0.02030197634843759, 0.3716050052269124, 0.6162509187807561, 0.802347070526651]",[],"[0, 0, 0, 0]",0,,0,"[0.43038355030222286, 0.33948110004519416, 0.30634523030380545, 0.6441340939227536]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,34,30.83980983,11.65536,True,0.011160156,0.031843068,79,none,-15.3978022,0.125,-0.550228311,waveforms_34.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,27.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,184.0,1,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",228.0,1,1,10.0,0.383448276,0.408517241,False,1.0,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,37,3.377380593,4.590951613,True,0.094231594,0.003224614,8,none,-1.716502463,0.95,-0.252983294,waveforms_37.npy,"[2.355408400229346e-05, 5.831889161975224e-05, 3.02384756189927e-05, 2.5296844710803712e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,60.0,1,,"[0.00010023858457365225, 0.00018445139244763014, 1.025710996700581e-05, 1.5167891566732926e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0.0,1,"[5.369604442671152e-05, 2.7544796466827393e-05, 5.378636061305713e-05, 4.413407838359196e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",61.0,1,-1,11.0,0.342068966,0.389655172,False,0.0,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,41,4.356051088,3.806107143,True,0.191180852,0.010883074,27,none,-1.473303671,0.675,-0.22,waveforms_41.npy,"[9.225123626085236e-05, 7.047958252227134e-06, 6.3305339916967845e-06, 5.21540641784668e-08]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,15.0,1,,"[3.2605286236959574e-05, 9.469773984770298e-06, 1.862645149230957e-08, 4.207707277891713e-06]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,39.0,1,"[6.556510925292969e-07, 1.043081283569336e-07, 1.2615199947008136e-05, 3.88947490110958e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",183.0,1,-1,12.0,0.37862069,0.424551724,False,1.0,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,42,2.692956169,7.25762,True,0.074108493,0.001612307,4,,-1.74644767,0.65,-0.218923933,waveforms_42.npy,"[0.0205194441149105, 0.00012038362085254592, 2.30003638920174e-05, 0.00016746268559577113]","[0, 1, 1, 1]","[1, -1, -1]",1,156.0,1,,"[0.7120961430157928, 0.20762341738461132, 0.00010654889853331539, 0.00021828822825477014]","[0, 0, 1, 1]","[-1, -1]",-1,543.0,1,"[0.08466760258227589, 0.00114043376299784, 2.4612698057599196e-05, 5.13458177691627e-05]","[0, 1, 1, 1]","[1, -1, -1]",130.0,1,1,13.0,0.387586207,0.403103448,False,0.0,0.0,0.0,0.0
CB278,F,121721,tetrodes,temp,46,0.853716684,5.806565217,True,0.0,0.0,0,,-1.583333333,0.85,-0.239795918,waveforms_46.npy,"[0.8174927602460497, 0.06154581368580081, 0.010673737132423922, 0.0014024016313202545]","[0, 0, 0, 1]",[1],1,305.0,1,,"[0.022595009948722627, 0.012317104961989199, 0.04100274113254473, 0.00461740892597312]",[],"[0, 0, 0, 0]",0,,0,"[0.6569629463147648, 0.622687624990961, 0.07463053975641315, 0.02567686195179945]",[],"[0, 0, 0, 0]",,0,0,14.0,0.655172414,0.395172414,True,1.0,1.0,0.29964328180737215,0.5172413793103448
CB278,F,121721,tetrodes,temp,47,4.761949436,7.745870968,True,0.195528892,0.013301535,33,,-3.122379032,0.85,-0.243801653,waveforms_47.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,115.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,128.0,1,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",111.0,1,-1,15.0,0.491724138,0.385551724,True,1.0,0.75,0.6436781609195403,1.0
CB278,F,121721,tetrodes,temp,48,1.841254869,8.38726087,True,0.317050709,0.003224614,8,,-0.904511278,0.875,-0.07925801,waveforms_48.npy,"[0.7051803452776589, 0.006770871783496679, 0.0005161663783775556, 0.00029156676067460685]","[0, 0, 1, 1]","[-1, -1]",-1,574.0,1,,"[0.026337432348072787, 0.056356198926393215, 0.00020544295568007164, 0.0021456123444888995]","[0, 0, 1, 1]","[-1, -1]",-1,512.0,1,"[0.8456057884960544, 0.5300926966526263, 0.003275074760280022, 0.016441117498638767]",[],"[0, 0, 0, 0]",,0,0,16.0,0.588275862,0.403517241,True,0.0,1.0,0.39846743295019155,0.6825396825396826
CB278,F,121721,tetrodes,temp,49,0.811393619,5.454652174,True,0.61224414,0.00120923,3,,-1.456153846,0.825,-0.243093923,waveforms_49.npy,"[0.0179426237046759, 0.08777552102257136, 0.018124745077712338, 0.0017159270709891188]","[0, 0, 0, 1]",[-1],-1,779.0,1,,"[0.08128916330765754, 0.033146115875398355, 0.0011369937453381722, 0.0004827745137139105]","[0, 0, 1, 1]","[-1, -1]",-1,486.0,1,"[0.010646655436724032, 0.026598111343241675, 0.041351421048293154, 0.011658078507766878]",[],"[0, 0, 0, 0]",,0,0,17.0,0.435172414,0.409655172,True,1.0,0.7920168067226891,1.0,0.42647058823529416
CB278,F,121921,tetrodes,temp,15,4.271211688,6.315772727,True,0.135987764,0.007442576,18,none,-1.092943548,0.775,-0.18630137,waveforms_15.npy,"[0.0006008166774377844, 0.0021305922730261726, 0.2941991185477646, 0.07069592991794006]","[1, 1, 0, 0]","[1, 1]",1,64.0,1,,"[2.0266761103184643e-05, 0.000264648133900109, 0.004200157730956069, 0.7281480929156301]","[1, 1, 0, 0]","[1, 1]",1,98.0,1,"[0.0003310458480445083, 0.00022416915402501022, 0.4847434304153382, 0.468159909854428]","[1, 1, 0, 0]","[1, 1]",124.0,1,1,0.0,0.444285714,0.413071429,True,1.0,1.0,0.740053050397878,0.846153846153846
CB278,F,121921,tetrodes,temp,29,2.372941324,6.462145161,True,0.02447685,0.000413476,1,none,-4.855357143,0.15,-0.279069767,waveforms_29.npy,"[3.261911207731142e-05, 4.2750698157311737e-05, 0.005804505979539347, 7.086829779602663e-06]","[1, 1, 0, 1]","[1, 1, 1]",1,14.0,1,,"[0.00822556075580459, 0.26487977946820507, 8.291841368164801e-06, 4.498377007544079e-05]","[0, 0, 1, 1]","[-1, -1]",-1,564.0,1,"[2.0729899074191823e-05, 0.003550395369529724, 1.9507915966403984e-05, 3.348729821261496e-05]","[1, 0, 1, 1]","[1, 1, 1]",24.0,1,1,1.0,0.712142857,0.425071429,True,1.0,0.4522417153996101,1.0,0.9723196881091617
CB278,F,121921,tetrodes,temp,37,3.707229816,12.63154545,True,0.0,0.0,0,none,-1.593758044,0.675,-0.162031439,waveforms_37.npy,"[0.06208125996497058, 0.10647809871739393, 0.17427364565002423, 0.24871055863880687]",[],"[0, 0, 0, 0]",0,,0,,"[0.014473528070048442, 0.058859571121391, 0.3392220721974264, 0.550661336764988]",[],"[0, 0, 0, 0]",0,,0,"[0.00561197127349559, 0.06154112296270531, 0.17487529377680988, 0.4983354243760554]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB278,F,121921,tetrodes,temp,39,32.63734979,11.32597917,True,0.009574839,0.030597257,74,none,-24.74545455,0.1,-0.5995086,waveforms_39.npy,"[1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,233.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,200.0,1,"[1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08]","[1, 1, 1, 1]","[1, 1, 1, -1]",228.0,1,1,3.0,0.48,0.403285714,True,1.0,0.746031746031746,1.0,0.9523809523809524
CB278,F,121921,tetrodes,temp,40,4.173631247,3.9626875,True,0.04747365,0.002480859,6,none,-2.136945813,0.55,-0.405594406,waveforms_40.npy,"[0.011842806873237912, 0.0027985849822362912, 6.045457876206603e-05, 0.0004518171926346159]","[0, 0, 1, 1]","[1, 1]",1,53.0,1,,"[0.0191265277666542, 0.03323958849375594, 0.043512176940941526, 0.03091689382742774]",[],"[0, 0, 0, 0]",0,,0,"[9.588387930782098e-05, 0.000843237896402549, 0.00047882856212563086, 0.0018020848101950014]","[1, 1, 1, 1]","[1, 1, 1, 1]",56.0,1,1,4.0,0.485,0.421535714,True,1.0,1.0,0.6771159874608151,0.7575757575757577
CB278,F,121921,tetrodes,temp,41,15.58475421,5.508416667,True,0.046531115,0.033905069,82,none,-27.95,0.125,-1.137362637,waveforms_41.npy,"[1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,33.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,27.0,1,"[1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08]","[1, 1, 1, 1]","[1, 1, -1, -1]",39.0,1,1,5.0,0.542857143,0.404821429,True,1.0,1.0,0.8481083344967193,0.9149797570850203
CB278,F,121921,tetrodes,temp,44,0.622695528,10.22126923,True,0.355449598,0.000413476,1,none,-4.02057842,0.85,-0.263285024,waveforms_44.npy,"[0.00306608125485762, 0.01802275657099638, 0.1990678423482457, 0.08299685577172446]",[],"[0, 0, 0, 0]",0,,0,,"[0.16010197276183558, 0.35285858784236646, 0.5457503576473346, 0.5907512436508138]",[],"[0, 0, 0, 0]",0,,0,"[0.006372248985586876, 0.04282171014161658, 0.6792081574829436, 0.07930583917888352]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,3,6.038479859,7.662908501,True,0.079012518,0.008643157,14,none,-5.461693548,0.75,-0.304133858,waveforms_3.npy,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,199.0,1,,"[3.814697265625e-05, 0.0001412499680457684, 0.0001401519922856336, 7.62939453125e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,188.0,1,"[7.62939453125e-06, 0.00013949627466015824, 0.00016507396391413553, 0.00014059041472717053]","[1, 1, 1, 1]","[-1, -1, -1, -1]",185.0,1,-1,0.0,0.454736842,0.417947368,True,1.0,1.0,0.6666666666666666,0.6666666666666666
CB295,F,40222,tetrodes,temp,8,5.178485744,6.91627771,True,0.214869894,0.017286314,28,none,-5.731684982,0.8,-0.318181818,waveforms_8.npy,"[0.0024820432115927995, 0.006513263440462784, 0.006281463347031782, 0.0016413045700897763]","[1, 0, 0, 1]","[1, 1]",1,82.0,1,,"[0.0003583092823661366, 0.0001620627963338952, 9.5367431640625e-05, 0.000164031982421875]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,13.0,1,"[0.0019133469035995084, 0.0028651465744818946, 0.0023310319859087777, 0.001650322719723931]","[1, 0, 1, 1]","[-1, -1, -1]",55.0,1,-1,1.0,0.36,0.392684211,False,1.0,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,13,26.64561811,8.198241586,True,0.017680777,0.03765947,61,none,-30.79090909,0.125,-0.536220472,waveforms_13.npy,"[3.814697265625e-06, 3.814697265625e-06, 7.62939453125e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,396.0,1,,"[3.814697265625e-06, 0.0001419118292960277, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,116.0,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",210.0,1,1,2.0,0.430526316,0.413,True,1.0,0.26126126126126126,1.0,0.882882882882883
CB295,F,40222,tetrodes,temp,15,5.827957251,12.68440056,True,0.018176558,0.001852105,3,none,-9.589152024,0.6,-0.319810327,waveforms_15.npy,"[0.7415175918531309, 0.804469107656802, 0.5612789575322481, 0.9009290926751514]",[],"[0, 0, 0, 0]",0,,0,,"[0.07247775683565802, 0.013321233070284263, 0.027502468305451534, 0.19146467568826553]",[],"[0, 0, 0, 0]",0,,0,"[0.8687007624516998, 0.804407926979201, 0.4386616188563399, 0.5385943148264352]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,17,5.098227858,4.043350334,True,0.071256934,0.005556315,9,none,-1.329422128,0.125,-0.368512111,waveforms_17.npy,"[0.49903548359063854, 0.5386369690055273, 0.5524667998004399, 0.37537151545679415]",[],"[0, 0, 0, 0]",0,,0,,"[0.005628306844634954, 0.0030323864605545404, 0.16775623583780563, 0.04844579420506372]",[],"[0, 0, 0, 0]",0,,0,"[0.030503466896772143, 0.005528224135193822, 0.030503466896772143, 0.022104022795420983]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,24,41.47789279,19.64555626,True,0.008133897,0.041981048,68,none,-12.33815789,0.175,-0.383371824,waveforms_24.npy,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,152.0,1,,"[3.814697265625e-06, 2.6702880859375e-05, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,132.0,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, -1]",141.0,1,1,5.0,0.601052632,0.429842105,True,1.0,0.19354838709677422,1.0,0.6164874551971327
CB295,F,40222,tetrodes,temp,26,1.622444031,5.467036244,True,0.0,0.0,0,none,-1.380357143,1.55,-0.069825436,waveforms_26.npy,"[0.0031030908293541845, 0.005851960646443753, 0.0005947555704707839, 0.0009992440507665644]","[0, 0, 1, 1]","[-1, 1]",-1,560.0,1,,"[0.0001193098035932154, 0.0001469186846158264, 0.0001912322952942926, 0.00014415814173793446]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,308.0,1,"[0.2048633869475417, 0.1790824946642503, 0.1790824946642503, 0.14913059484415941]",[],"[0, 0, 0, 0]",,0,0,6.0,0.385263158,0.429789474,False,1.0,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,29,1.483536152,15.34418031,True,0.093503279,0.000617368,1,none,-6.247338936,0.8,-0.227670753,waveforms_29.npy,"[0.6698153575994166, 0.002381770736068029, 0.0024880070571134416, 0.005373096424915695]","[0, 1, 1, 0]","[1, 1]",1,347.0,1,,"[0.24176021709923112, 0.8844506534846489, 0.4594241246032428, 0.18204843205000354]",[],"[0, 0, 0, 0]",0,,0,"[0.6698153575994166, 0.010620713521759017, 0.005311521920891183, 0.020057343780978336]",[],"[0, 0, 0, 0]",,0,0,7.0,0.418947368,0.421263158,False,,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,34,1.527986673,10.41401505,True,0.0,0.0,0,none,-6.039265851,0.775,-0.274314214,waveforms_34.npy,"[0.020191414969204246, 0.7003844916358182, 0.09037338739200175, 0.0978295784375632]",[],"[0, 0, 0, 0]",0,,0,,"[0.6647225576446822, 0.058039828515515764, 0.0210099771373836, 0.04553469599421661]",[],"[0, 0, 0, 0]",0,,0,"[0.627108217664339, 0.16507956242353106, 0.020783585167355168, 0.016969265666741642]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,37,1.489709835,8.607734521,True,0.0,0.0,0,none,-5.162315271,0.825,-0.270955166,waveforms_37.npy,"[0.11429575386434028, 0.08136355683603821, 0.12043220939901032, 0.08129066357723663]",[],"[0, 0, 0, 0]",0,,0,,"[0.00045264918150406575, 0.0007309399891875327, 0.00019711671877526031, 0.00047130686458381774]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,100.0,1,"[0.011464224328713182, 0.002112079640567339, 0.000748151964289459, 0.0014810454681255132]","[0, 1, 1, 1]","[-1, -1, -1]",404.0,1,-1,9.0,0.336842105,0.400105263,False,1.0,0.0,0.0,0.0
CB295,F,40222,tetrodes,temp,38,9.2018753,20.20267344,True,0.0,0.0,0,none,-12.98624941,0.525,-0.290668348,waveforms_38.npy,"[0.0010077080415073576, 0.5980787123540154, 0.03643453568475544, 0.28165902407547694]","[1, 0, 0, 0]",[-1],-1,62.0,1,,"[0.19437812603659987, 0.0009013672532455889, 0.00793742033971776, 0.003816366422341392]","[0, 1, 0, 0]",[1],1,253.0,1,"[0.005430381215206465, 0.6702627227995122, 0.036338073631634195, 0.061568070493167]",[],"[0, 0, 0, 0]",,0,0,10.0,0.548421053,0.400736842,True,1.0,1.0,0.5,0.8666666666666667
CB295,F,40222,tetrodes,temp,45,8.310395398,5.95899187,True,0.146007718,0.030251049,49,none,-3.531092437,0.7,-0.250530786,waveforms_45.npy,"[0.00016381430933502174, 0.0003359019809114999, 0.0004210131675953864, 0.00013797518304251862]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,153.0,1,,"[0.000789642333984375, 0.4437699085571454, 0.4180412292480469, 0.020466619229341322]","[1, 0, 0, 0]",[1],1,112.0,1,"[0.001262927538719254, 0.018291336163494338, 0.01115429783758036, 0.003917694091796875]","[1, 0, 0, 0]",[1],151.0,1,1,11.0,0.525263158,0.420052632,True,1.0,0.12068965517241378,1.0,0.5172413793103448
CB295,F,40222,tetrodes,temp,46,0.540197309,16.55127697,True,0.0,0.0,0,none,-9.201960784,0.75,-0.233549959,waveforms_46.npy,"[1.0, 0.6698153575994166, 1.0, 0.2419260825403139]",[],"[0, 0, 0, 0]",0,,0,,"[0.6698153575994166, 0.9824304503697668, 0.9824304503697668, 0.6698153575994166]",[],"[0, 0, 0, 0]",0,,0,"[0.9000585858946087, 0.9000585858946087, 0.6269929056401264, 0.8679866648382707]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
