mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,DV_exact,wilc_CitricAcid,resp_binCitricAcid,sign_binCitricAcid,sign_CitricAcid,latCitricAcid,resp_CitricAcid,wilc_NaCl,resp_binNaCl,sign_binNaCl,sign_NaCl,latNaCl,resp_NaCl,wilc_Quinine,resp_binQuinine,sign_binQuinine,sign_Quinine,latQuinine,resp_Quinine,wilc_Sucrose,resp_binSucrose,sign_binSucrose,sign_Sucrose,latSucrose,resp_Sucrose,wilc_Cold,resp_binCold,sign_binCold,sign_Cold,latCold,resp_Cold,wilc_Hot,resp_binHot,sign_binHot,sign_Hot,latHot,resp_Hot,95% shuffle,flag_Taste,SVM_Taste,SVM_Taste_95%_shuffle,flag_Temp,SVM_Temp,SVM_Temp_95%_shuffle,AnovaTasteRoom,SI,PI,AnovaTemp
CB345,F,31723,tetrodes,taste_room_and_temp,66,4.789142336,15.00534924,TRUE,0.139315222,0.009585953,20,,-4.935870081,0.725,-0.287145242,waveforms_66.npy,,"[0.0016828811364944492, 0.9249229748701508, 0.067626953125, 0.031868114623923104]","[1, 0, 0, 0]",[1],1,198,1,"[0.001669557787886881, 0.015576832873318224, 0.0040283203125, 0.003494192116696461]","[1, 0, 0, 0]",[1],1,6,1,"[0.0010815560245814398, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,0,1,"[0.0010846432189485075, 0.000244140625, 0.000244140625, 0.0010815560245814398]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,189,1,"[0.0028538328079125274, 0.0017831995994594234, 0.0004499778238610099, 0.000264464868581897]","[0, 1, 1, 1]","[1, -1, -1]",1,98,1,"[0.0546875, 0.008908948268732633, 0.00390625, 0.00390625]",[],"[0, 0, 0, 0]",0,,0,0.328473684,TRUE,0.510526316,0.328473684,FALSE,0.704,0.708,1,0.793742758,-0.012177957,1
CB345,F,31723,tetrodes,taste_room_and_temp,68,3.119269247,12.18477397,TRUE,0.032840392,0.000958595,2,,-15.4375,0.15,-0.445945946,waveforms_68.npy,,"[0.019400278502094945, 0.007516001055939337, 0.13907067305567786, 0.02659042085066423]",[],"[0, 0, 0, 0]",0,,0,"[0.007174509282142175, 0.015821714823512897, 0.00983634718213093, 0.002310405169272122]","[0, 0, 0, 1]",[-1],-1,92,1,"[0.009602266593144946, 0.002729357852020526, 0.001707239482757938, 0.0027027434239185323]","[0, 0, 1, 0]",[-1],-1,564,1,"[0.10644572265268426, 0.13592879641557365, 0.060447517331648215, 0.013760775883725524]",[],"[0, 0, 0, 0]",0,,0,"[0.14893423336755932, 0.9345500952344197, 1.0, 0.5797588862233514]",[],"[0, 0, 0, 0]",0,,0,"[0.5637028616507731, 0.9502615864176547, 0.5637028616507731, 0.9502615864176547]",[],"[0, 0, 0, 0]",0,,0,0.306157895,FALSE,0.208421053,0.306157895,,,,1,0.216666667,-0.012177957,
CB345,F,31723,tetrodes,taste_room_and_temp,74,35.86967915,11.55681132,TRUE,0.015273346,0.058953614,123,none,-11.97982456,0.15,-0.553191489,waveforms_74.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,77,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,166,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,0,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,45,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,47,1,"[0.00390625, 0.00390625, 0.00390625, 0.00390625]",[],"[0, 0, 0, 0]",0,,0,0.350684211,FALSE,0.317894737,0.350684211,FALSE,0.708,0.7088,1,0.023659778,-0.012177957,0
CB345,F,31723,tetrodes,taste_room_and_temp,88,24.74997317,14.80184546,TRUE,0.000260816,0.000479298,1,none,-7.206662902,0.125,-0.319169027,waveforms_88.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,77,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,124,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,12,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,24,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0,1,"[0.00390625, 0.00390625, 0.00390625, 0.00390625]",[],"[0, 0, 0, 0]",0,,0,0.310210526,FALSE,0.266315789,0.310210526,TRUE,0.746,0.7221,1,0.038932633,-0.012177957,0
CB345,F,31723,tetrodes,taste_room_and_temp,90,24.1666679,18.72364899,TRUE,0.000820676,0.001437893,3,none,-11.16639299,0.15,-0.374611077,waveforms_90.npy,,"[0.0001220703125, 0.8014926962708162, 0.0381101608673303, 0.006877480911345584]","[1, 0, 0, 0]",[1],1,217,1,"[0.006918967270699766, 0.3258056640625, 0.010948813636664622, 0.0052490234375]",[],"[0, 0, 0, 0]",0,,0,"[0.0010877362680697192, 0.0001220703125, 0.0006103515625, 0.0016918010709922014]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,0,1,"[0.0001220703125, 0.0001220703125, 0.0016962723599764757, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,0,1,"[0.0001673594327077565, 0.000644683837890625, 0.000644683837890625, 0.00202178955078125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,97,1,"[0.00390625, 0.00390625, 0.00390625, 0.00390625]",[],"[0, 0, 0, 0]",0,,0,0.311421053,TRUE,0.654736842,0.311421053,FALSE,0.656,0.6956,1,0.529472171,-0.012177957,0
CB345,F,31923,tetrodes,taste_room_and_temp,5,19.06955678,7.095824719,TRUE,0.020985747,0.022894274,50,none,-3.429411765,0.275,-0.180904523,waveforms_5.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,100,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,38,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,0,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,71,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,66,1,"[0.0007033624279951906, 0.0001220703125, 0.00018310546875, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,103,1,0.354894737,TRUE,0.391578947,0.354894737,TRUE,0.645,0.612583333,1,0.105263158,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,30,23.57469206,8.555173815,TRUE,0.062615004,0.10439789,228,none,-3.244144144,0.375,-0.321766562,waveforms_30.npy,,"[0.03004228469319177, 0.029541015625, 0.2957763671875, 0.04760501961344032]",[],"[0, 0, 0, 0]",0,,0,"[0.0008544921875, 0.0245361328125, 0.0107421875, 0.07783357040718404]","[1, 0, 0, 0]",[1],1,27,1,"[0.012948369029738688, 0.10221637165024397, 0.2203297530976842, 0.9031982421875]",[],"[0, 0, 0, 0]",0,,0,"[0.015347650325917579, 0.10400390625, 0.3127787748583827, 0.9749352204076116]",[],"[0, 0, 0, 0]",0,,0,"[0.0017889746565720008, 0.002037043220608836, 0.044559478759765625, 0.6426083446066801]","[1, 1, 0, 0]","[1, 1]",1,125,1,"[0.0006103515625, 0.00262451171875, 0.004097932083621498, 0.0042724609375]","[1, 0, 0, 0]",[1],1,53,1,0.339052632,FALSE,0.314736842,0.339052632,TRUE,0.65,0.645583333,1,0.199439776,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,35,2.247301958,19.80562404,TRUE,0.09066382,0.001373656,3,none,-7.764367816,0.8,-0.242316785,waveforms_35.npy,,"[0.11294212484031693, 0.3274183169177083, 0.625732421875, 0.1448593509205799]",[],"[0, 0, 0, 0]",0,,0,"[0.021424139983881464, 0.46824841919234017, 0.006000592223763502, 0.35862988119529426]",[],"[0, 0, 0, 0]",0,,0,"[0.39356208391050573, 0.16294215732599793, 0.23019097548559897, 0.48617972063152515]",[],"[0, 0, 0, 0]",0,,0,"[0.01689005327733201, 0.8731023219367382, 0.0006103515625, 0.0001220703125]","[0, 0, 1, 1]","[1, 1]",1,577,1,"[0.005613997216724683, 0.15057589375390992, 0.585000167120946, 0.25663332132097005]",[],"[0, 0, 0, 0]",0,,0,"[0.0045833899119923464, 0.03194908260169064, 0.07000605062159883, 0.10930877910798514]",[],"[0, 0, 0, 0]",0,,0,0.325578947,TRUE,0.6,0.325578947,,,,0,0.673671921,-0.003495329,
CB345,F,31923,tetrodes,taste_room_and_temp,36,8.771712229,8.150577386,TRUE,0.029754875,0.006868282,15,none,-5.080867631,0.75,-0.365333333,waveforms_36.npy,,"[0.005622970311049641, 0.00200825295478343, 0.0006103515625, 0.0013040313424935697]","[0, 1, 1, 1]","[-1, -1, -1]",-1,448,1,"[0.0010210351320621709, 0.004377229666547475, 0.003374308331767637, 0.0074253132632497824]","[1, 0, 0, 0]",[-1],-1,59,1,"[0.0001220703125, 0.001781606252426874, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,0,1,"[0.00885759180435789, 0.02507908468849217, 0.0027561311173525858, 0.008040684672516714]",[],"[0, 0, 0, 0]",0,,0,"[0.00034460997248736777, 0.002173808711102763, 0.0008628502417999617, 0.00015543698490030303]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,200,1,"[0.028318092901945962, 0.7969062608435239, 0.30407553195767045, 0.846923828125]",[],"[0, 0, 0, 0]",0,,0,0.300473684,TRUE,0.455789474,0.300473684,TRUE,0.871666667,0.658416667,1,0.574712644,-0.003495329,0
CB345,F,31923,tetrodes,taste_room_and_temp,37,7.898524609,3.311179097,TRUE,0.036697369,0.006868282,15,none,-0.981283422,0.85,-0.226415094,waveforms_37.npy,,"[0.0001220703125, 0.0001220703125, 0.0010631555731834262, 0.000244140625]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,204,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,8,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,172,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,87,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,0,1,"[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,0,1,0.343157895,TRUE,0.547368421,0.343157895,TRUE,0.721666667,0.64725,1,0.447735192,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,56,12.74432669,4.70265048,TRUE,0.034769909,0.016941763,37,none,-3.484948002,0.225,-0.544159544,waveforms_56.npy,,"[0.0001220703125, 0.0006103515625, 0.000244140625, 0.008544921875]","[1, 1, 1, 0]","[1, 1, 1]",1,107,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,19,1,"[0.0001220703125, 0.00167399136862459, 0.0001220703125, 0.0008544921875]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,182,1,"[0.0001220703125, 0.0010815560245814398, 0.002086999932219504, 0.008544921875]","[1, 1, 1, 0]","[-1, 1, 1]",-1,0,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,4,1,"[6.103515625e-05, 0.0007122060164529477, 0.0011871025114904266, 0.0007139838404649014]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,234,1,0.320052632,TRUE,0.434736842,0.320052632,TRUE,0.71,0.652416667,1,0.285002491,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,59,25.82382556,9.954712876,TRUE,0.020140819,0.040293923,88,none,-11.70514706,0.15,-0.482758621,waveforms_59.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,26,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,129,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,73,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,16,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,16,1,"[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,181,1,0.335315789,FALSE,0.327368421,0.335315789,TRUE,0.658333333,0.642083333,1,0.100451005,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,60,20.35072036,8.16413196,TRUE,0.012530112,0.015568106,34,none,-1.83989704,0.65,-0.201639344,waveforms_60.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,125,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,14,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,11,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,51,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,45,1,"[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,177,1,0.343894737,FALSE,0.256842105,0.343894737,FALSE,0.596666667,0.643833333,1,0.092111959,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,68,31.9897115,10.33642039,TRUE,0.023416103,0.071888021,157,none,-4.196640316,0.15,-0.274484536,waveforms_68.npy,,"[0.001090835176125296, 0.0001220703125, 0.000244140625, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,167,1,"[0.0006103515625, 0.0076005962375141406, 0.0001220703125, 0.0001220703125]","[1, 0, 1, 1]","[1, 1, 1]",1,166,1,"[0.0025592699319497486, 0.000244140625, 0.000244140625, 0.001220703125]","[0, 1, 1, 1]","[1, -1, 1]",1,177,1,"[0.0010877362680697192, 0.0001220703125, 0.0001220703125, 0.0010877362680697192]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,154,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,179,1,"[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,171,1,0.324473684,FALSE,0.272631579,0.324473684,FALSE,0.635,0.651916667,0,0.121369744,-0.003495329,0
CB345,F,31923,tetrodes,taste_room_and_temp,75,3.59073797,8.554111464,TRUE,0.059188618,0.002289427,5,none,-13.71964286,0.15,-0.551451187,waveforms_75.npy,,"[0.07132538750704978, 0.01627317913157758, 0.046399915898145835, 0.01338388341846152]",[],"[0, 0, 0, 0]",0,,0,"[0.2561304837337862, 0.15462578462172158, 0.09924789122542159, 0.09924789122542159]",[],"[0, 0, 0, 0]",0,,0,"[0.0006103515625, 0.0012895727775124055, 0.0012823830794187249, 0.001767508261535936]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,90,1,"[0.22926017765844942, 0.08707087224274918, 0.09916296389836084, 0.07182127315109788]",[],"[0, 0, 0, 0]",0,,0,"[0.05981544501953917, 0.21049485195017492, 0.07480753223083238, 0.09249990011106497]",[],"[0, 0, 0, 0]",0,,0,"[0.5431071324488443, 0.8383581185389801, 0.7080336350919292, 0.33620714750658653]",[],"[0, 0, 0, 0]",0,,0,0.288473684,FALSE,0.193684211,0.288473684,,,,1,0.242424242,-0.003495329,
CB345,F,31923,tetrodes,taste_room_and_temp,78,3.154373103,13.07401,TRUE,0.122715518,0.003663084,8,none,-6.811282051,0.725,-0.296641791,waveforms_78.npy,,"[1.0, 1.0, 0.6276258050283593, 0.10137081327189519]",[],"[0, 0, 0, 0]",0,,0,"[0.36040290693001464, 1.0, 1.0, 0.6276258050283593]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 0.6276258050283593]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.6373518882339371, 0.6373518882339371, 0.6373518882339371, 0.6373518882339371]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,
CB345,F,31923,tetrodes,taste_room_and_temp,80,9.159999119,6.758433831,TRUE,0.052752465,0.013278679,29,none,-2.151274757,0.825,-0.275985663,waveforms_80.npy,,"[0.1943427560659503, 0.5597383354038337, 0.1943427560659503, 0.6974846700125029]",[],"[0, 0, 0, 0]",0,,0,"[0.7145490780281434, 0.9729853827944245, 0.6276258050283593, 0.9729853827944245]",[],"[0, 0, 0, 0]",0,,0,"[0.19471304213689788, 0.36040290693001464, 0.36040290693001464, 0.6276258050283593]",[],"[0, 0, 0, 0]",0,,0,"[0.6276258050283593, 0.4707775084885175, 0.9729853827944245, 0.7145490780281434]",[],"[0, 0, 0, 0]",0,,0,"[0.24176021709923112, 0.6572909708230026, 0.850674932384287, 0.24176021709923112]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 0.975473881765173, 0.975473881765173, 0.10740463633025366]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,
CB345,F,31923,tetrodes,taste_room_and_temp,88,26.59444683,3.259583999,TRUE,0.017048289,0.036172953,79,none,-0.047619048,1.6,-0.038461538,waveforms_88.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,26,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,205,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,210,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,202,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,98,1,"[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,222,1,0.355842105,FALSE,0.141052632,0.355842105,TRUE,0.678333333,0.6285,1,0.056530214,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,94,29.36923287,19.65597981,TRUE,0.001592549,0.004120969,9,none,-13.67624521,0.15,-0.461878453,waveforms_94.npy,,"[0.0010877362680697192, 0.0052490234375, 0.23227471368990604, 0.7608642578125]","[1, 0, 0, 0]",[1],1,178,1,"[0.0001220703125, 0.0494384765625, 0.001708984375, 0.0001220703125]","[1, 0, 1, 1]","[1, 1, 1]",1,224,1,"[0.0003662109375, 0.0006103515625, 0.000244140625, 0.008544921875]","[1, 1, 1, 0]","[1, 1, 1]",1,175,1,"[0.0001220703125, 0.0010877362680697192, 0.0001220703125, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,186,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,35,1,"[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,203,1,0.332052632,TRUE,0.787368421,0.332052632,TRUE,0.815,0.635083333,1,0.451920123,-0.003495329,1
CB345,F,31923,tetrodes,taste_room_and_temp,96,15.11983659,8.453403479,TRUE,0.060087472,0.041209694,90,none,-4.268076923,0.275,-0.283540802,waveforms_96.npy,,"[0.0001220703125, 0.01000259089335705, 0.03820531429037617, 0.004698172017393712]","[1, 0, 0, 0]",[-1],-1,24,1,"[0.000244140625, 0.0030517578125, 0.000244140625, 0.0003662109375]","[1, 0, 1, 1]","[1, -1, 1]",1,232,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0010815560245814398]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,66,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,106,1,"[3.814697265625e-06, 3.814697265625e-06, 0.00019528274080568887, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,0,1,"[6.103515625e-05, 6.103515625e-05, 0.0007139838404649014, 6.103515625e-05]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,49,1,0.319473684,TRUE,0.675789474,0.319473684,TRUE,0.763333333,0.656666667,1,0.462279827,-0.003495329,0
CB345,F,33023,tetrodes,taste_room_and_temp,4,15.37378864,14.58651547,TRUE,0.001500739,0.001064114,2,none,-2.374344743,0.175,-0.229337305,waveforms_4.npy,,"[0.003862948985814656, 0.044238623508185825, 0.2412109375, 0.029541015625]",[],"[0, 0, 0, 0]",0,,0,"[0.0016291862969701565, 0.24668873099668787, 0.01293706233933995, 0.014206740415505998]","[1, 0, 0, 0]",[1],1,196,1,"[0.0006103515625, 0.0003662109375, 0.004698172017393712, 0.0023193359375]","[1, 1, 0, 1]","[1, 1, 1]",1,190,1,"[0.0008544921875, 0.0067138671875, 0.0352783203125, 0.04771488023735121]","[1, 0, 0, 0]",[1],1,141,1,"[0.003180885635079673, 0.01220703125, 0.13549452694664516, 0.12939453125]",[],"[0, 0, 0, 0]",0,,0,"[0.0015497118184081362, 0.000732421875, 0.013427734375, 0.019003151608767463]","[1, 1, 0, 0]","[1, 1]",1,149,1,0.317894737,FALSE,0.315789474,0.317894737,FALSE,0.544444444,0.662888889,1,0.147770569,-0.012691958,1
CB345,F,33023,tetrodes,taste_room_and_temp,7,6.633155319,10.04814354,TRUE,0.00403085,0.000532057,1,none,-4.501008065,0.65,-0.296544036,waveforms_7.npy,,"[0.000244140625, 0.0010877362680697192, 0.0010846432189485075, 0.0010846432189485075]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,203,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,120,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,233,1,"[0.001078474680780832, 0.0010540340457847873, 0.0010540340457847873, 0.0010540340457847873]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,109,1,"[0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,214,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,151,1,0.335263158,TRUE,0.506315789,0.335263158,FALSE,0.515555556,0.638222222,1,0.784376672,-0.012691958,1
CB345,F,33023,tetrodes,taste_room_and_temp,15,23.53660799,4.695307105,TRUE,0.031694536,0.052673649,99,none,-20.26818182,0.125,-0.960176991,waveforms_15.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,80,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,135,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,40,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, 1, -1]",-1,50,1,"[0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,170,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,110,1,0.341157895,TRUE,0.448421053,0.341157895,FALSE,0.58,0.616333333,1,0.336022422,-0.012691958,0
CB345,F,33023,tetrodes,taste_room_and_temp,34,18.82045425,8.026272699,TRUE,0.015020971,0.015961712,30,none,-3.458974359,0.25,-0.317666126,waveforms_34.npy,,"[0.046837413083638584, 0.14747597886828714, 0.23169735935283897, 0.3606671785269996]",[],"[0, 0, 0, 0]",0,,0,"[0.24668873099668787, 0.6730046026500405, 0.7512348920512409, 0.34426654809108104]",[],"[0, 0, 0, 0]",0,,0,"[0.04433361202092517, 0.0884183294148085, 0.8997165550675285, 0.8255404776640118]",[],"[0, 0, 0, 0]",0,,0,"[0.0074524134206100595, 0.044238623508185825, 0.015347650325917579, 0.012948369029738688]",[],"[0, 0, 0, 0]",0,,0,"[0.5472212227674071, 0.19243085454721298, 0.2854738306985861, 0.0341796875]",[],"[0, 0, 0, 0]",0,,0,"[0.02977287634303921, 0.3258007162855291, 0.5284857766891887, 0.07145748831317168]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,
